time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-23T01:06:22.550Z,36.0376667,-117.9576667,2.83,1.36,ml,25,62,0.06202,0.1,ci,ci11416634,2014-01-23T17:55:06.660Z,"45km NNW of Inyokern, California",earthquake
2014-01-23T01:04:40.900Z,46.8478,-121.7633,3.1,0,Md,,68.4,0.01796631,0.09,uw,uw60674302,2014-01-23T19:30:23.405Z,"27km NNW of Packwood, Washington",earthquake
2014-01-23T00:52:15.800Z,-7.1226,120.286,580.26,5.5,mb,,30,4.727,0.97,us,usb000m6hr,2014-01-23T17:18:18.000Z,"128km N of Lanos, Indonesia",earthquake
2014-01-23T00:31:43.100Z,38.8192,-122.7627,2.4,0.9,Md,,104.4,0.00898315,0.04,nc,nc72145145,2014-01-23T01:00:04.238Z,"3km W of Cobb, California",earthquake
2014-01-23T00:28:12.400Z,38.8247,-122.8427,2.4,0.7,Md,,140.4,0.00898315,0.02,nc,nc72145140,2014-01-23T00:42:07.427Z,"9km NW of The Geysers, California",earthquake
2014-01-23T00:05:52.000Z,65.0442,-147.2755,20.4,1.3,ml,5,190.799984736001,0.09881468,0.37,ak,ak11142706,2014-01-23T00:11:27.561Z,"29km NNE of Badger, Alaska",earthquake
2014-01-22T23:46:54.900Z,18.107,-65.9785,19,2.1,Md,3,302.4,0.12666246,0.03,pr,pr14022035,2014-01-23T04:41:21.646Z,"6km SSE of Jagual, Puerto Rico",earthquake
2014-01-22T23:45:52.400Z,38.8025,-122.7728,1.8,0.6,Md,,64.8,0.00898315,0.01,nc,nc72145135,2014-01-22T23:47:31.321Z,"3km NNW of The Geysers, California",earthquake
2014-01-22T23:23:22.000Z,38.8373,-122.7957,3.6,0.7,Md,,86.4,0,0.05,nc,nc72145120,2014-01-22T23:25:03.749Z,"6km WNW of Cobb, California",earthquake
2014-01-22T22:50:20.000Z,37.5418,-118.8748,8.1,0.9,Md,,212.4,0.06288207,0.02,nc,nc72145115,2014-01-22T23:23:03.535Z,"14km SE of Mammoth Lakes, California",earthquake
2014-01-22T22:36:51.000Z,62.5554,-150.7398,69.3,1.8,ml,10,107.999991360001,0.3171053,0.4,ak,ak11142661,2014-01-22T22:43:40.486Z,"41km NW of Talkeetna, Alaska",earthquake
2014-01-22T22:23:18.500Z,38.988,-111.491,5.8,2.3,Ml,,46.8,0.21559567,0.1,uu,uu60052797,2014-01-23T19:36:19.371Z,"32km E of Salina, Utah",earthquake
2014-01-22T22:16:15.800Z,36.455,-121.03,5.5,1.8,Md,,100.8,0.02694946,0.04,nc,nc72145110,2014-01-22T23:35:04.853Z,"24km NE of Greenfield, California",earthquake
2014-01-22T22:11:59.000Z,60.5428,-152.702,7.7,0.7,ml,8,118.799990496001,0.02784777,0.3,ak,ak11142647,2014-01-23T00:00:59.954Z,"6km NNE of Redoubt Volcano, Alaska",earthquake
2014-01-22T22:11:36.337Z,36.2302,-115.3538,0,1.69,ml,18,179,0.188,0.7456,nn,nn00435599,2014-01-23T19:46:06.189Z,"14km N of Summerlin South, Nevada",quarry
2014-01-22T22:09:04.890Z,33.8658333,-117.098,12.25,0.41,ml,7,194,0.0588,0.08,ci,ci11416626,2014-01-22T23:59:46.359Z,"3km NNE of Lakeview, California",earthquake
2014-01-22T22:06:55.000Z,63.3141,-149.1163,87.3,2.6,ml,51,32.3999974080002,0.1464254,0.65,ak,ak11142641,2014-01-23T06:09:22.116Z,"11km SW of Cantwell, Alaska",earthquake
2014-01-22T22:00:18.945Z,39.0593,-118.3836,0,1.34,ml,8,181,0.22,,nn,nn00435597,2014-01-23T19:46:47.229Z,"45km WNW of Gabbs, Nevada",quarry
2014-01-22T21:48:43.400Z,19.0914,-66.8973,26,2.8,Md,13,266.4,0.65127858,0.2,pr,pr14022033,2014-01-23T05:51:08.970Z,"66km NNE of Isabela, Puerto Rico",earthquake
2014-01-22T21:42:05.870Z,32.0463333,-116.3548333,19.52,2.29,ml,12,141,0.3177,0.17,ci,ci11416618,2014-01-22T23:57:46.337Z,"31km NE of Ensenada, Mexico",earthquake
2014-01-22T21:38:22.100Z,37.5207,-118.7945,7.2,0.9,Md,,154.8,0.07186522,0.04,nc,nc72145095,2014-01-22T22:29:07.736Z,"21km SE of Mammoth Lakes, California",earthquake
2014-01-22T21:36:44.700Z,38.8033,-122.7718,2.6,0.9,Md,,111.6,0.01796631,0.03,nc,nc72145090,2014-01-22T22:05:05.031Z,"3km NNW of The Geysers, California",earthquake
2014-01-22T21:03:10.270Z,36.0135,-117.804,1.4,-0.02,ml,8,125,0.03119,0.13,ci,ci11416610,2014-01-22T23:55:46.322Z,"40km N of Inyokern, California",earthquake
2014-01-22T20:48:06.230Z,33.6853333,-116.7761667,16.1,0.9,ml,26,110,0.05775,0.06,ci,ci11416594,2014-01-22T23:53:08.990Z,"8km SW of Idyllwild-Pine Cove, California",earthquake
2014-01-22T20:47:11.960Z,33.4168333,-116.368,15.53,0.43,ml,12,160,0.1167,0.15,ci,ci11416602,2014-01-22T23:49:36.265Z,"17km N of Borrego Springs, California",earthquake
2014-01-22T20:38:31.500Z,19.009,-67.5696,34,3.1,Md,5,302.4,0.62702407,0.05,pr,pr14022034,2014-01-23T04:41:04.652Z,"75km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T20:23:47.990Z,33.7021667,-116.812,17.61,0.74,ml,22,99,0.07793,0.08,ci,ci11416586,2014-01-22T23:47:35.138Z,"9km SE of Valle Vista, California",earthquake
2014-01-22T20:17:06.640Z,33.6823333,-116.78,15.71,0.78,ml,22,110,0.06196,0.08,ci,ci11416578,2014-01-22T23:59:56.180Z,"8km SW of Idyllwild-Pine Cove, California",earthquake
2014-01-22T20:15:49.000Z,64.9628,-147.4506,0,1.2,ml,8,125.999989920001,0.1545102,0.52,ak,ak11142543,2014-01-22T20:31:27.575Z,"18km NE of Fairbanks, Alaska",earthquake
2014-01-22T20:04:21.460Z,33.7108333,-117.3475,0.01,1.46,ml,20,143,0.112,0.12,ci,ci11416570,2014-01-22T23:55:01.110Z,"5km NNW of Lake Elsinore, California",quarry_blast
2014-01-22T19:37:19.000Z,61.4289,-150.645,43.2,1.9,ml,14,61.1999951040004,0.06018712,0.54,ak,ak11142536,2014-01-22T20:19:28.298Z,"38km WSW of Big Lake, Alaska",earthquake
2014-01-22T19:34:24.660Z,33.501,-116.4676667,9.56,0.42,ml,16,100,0.07729,0.09,ci,ci11416562,2014-01-22T23:47:01.950Z,"20km ESE of Anza, California",earthquake
2014-01-22T19:28:35.300Z,40.352,-121.941,3.7,2.2,Md,,147.6,0.11678099,0.08,nc,nc72145065,2014-01-22T22:20:01.772Z,"16km SSW of Shingletown, California",earthquake
2014-01-22T19:22:53.000Z,38.7728,-122.737,1.3,1.4,Md,,90,0.00898315,0.04,nc,nc72145060,2014-01-22T21:53:03.727Z,"1km ESE of The Geysers, California",earthquake
2014-01-22T19:00:23.230Z,35.589,-118.5475,2,1.46,ml,12,132,0.09488,0.13,ci,ci11416554,2014-01-22T23:44:31.227Z,"5km W of Bodfish, California",earthquake
2014-01-22T18:45:03.730Z,37.2447,-104.6228,1.61,3.6,ml,,55,0.199,1.3,us,usb000m6bd,2014-01-23T09:43:19.893Z,"13km NW of Trinidad, Colorado",earthquake
2014-01-22T18:40:36.980Z,37.2723,-104.6497,1.05,2.8,ml,,73,0.232,0.73,us,usb000m6ba,2014-01-23T01:37:36.700Z,"17km NW of Trinidad, Colorado",earthquake
2014-01-22T18:38:29.400Z,19.02,-67.6324,22,3.2,Md,6,306,0.64768532,0.07,pr,pr14022032,2014-01-23T02:47:04.470Z,"81km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T18:36:56.550Z,33.18,-116.4676667,11.63,0.76,ml,17,201,0.09762,0.13,ci,ci11416546,2014-01-22T23:41:36.183Z,"12km SW of Borrego Springs, California",earthquake
2014-01-22T18:34:28.980Z,39.0835,-118.3957,1,1.53,ml,12,138,0.237,0.08,nn,nn00435542,2014-01-22T18:36:37.885Z,"47km WNW of Gabbs, Nevada",earthquake
2014-01-22T18:32:10.150Z,49.3153,156.1546,43.27,4.9,mb,,169,3.92,0.72,us,usb000m6b4,2014-01-23T02:34:48.358Z,"151km S of Severo-Kuril'sk, Russia",earthquake
2014-01-22T18:17:12.800Z,38.7503,-122.7143,5,1.5,Md,,104.4,0.00898315,0.05,nc,nc72145050,2014-01-22T20:11:07.613Z,"4km SE of The Geysers, California",earthquake
2014-01-22T18:07:00.700Z,36.846,-121.3863,3.8,1.2,Md,,100.8,0.07186522,0.08,nc,nc72145040,2014-01-22T20:01:06.475Z,"1km ESE of Hollister, California",earthquake
2014-01-22T17:57:09.000Z,63.5595,-149.581,100,3,ml,54,43.1999965440003,0.333275,1.03,ak,ak11142467,2014-01-23T01:59:50.186Z,"36km WNW of Cantwell, Alaska",earthquake
2014-01-22T17:52:59.920Z,33.5885,-117.1876667,14.18,1.6,ml,46,116,0.01317,0.19,ci,ci11416538,2014-01-22T23:35:56.030Z,"4km NNE of Murrieta, California",earthquake
2014-01-22T17:31:30.100Z,18.1504,-68.065,82,2.7,Md,5,327.6,0.60187124,0.11,pr,pr14022031,2014-01-23T02:27:29.652Z,"59km SE of Punta Cana, Dominican Republic",earthquake
2014-01-22T17:28:46.600Z,36.0868,-97.0095,5,2.7,mb_lg,,103,0.57,0.8,us,usb000m6k7,2014-01-23T18:25:20.441Z,"5km SE of Stillwater, Oklahoma",earthquake
2014-01-22T17:14:08.485Z,38.1972,-117.9512,13.1022,1.33,ml,8,241,0.284,0.118,nn,nn00435516,2014-01-22T18:00:47.087Z,"64km WNW of Tonopah, Nevada",earthquake
2014-01-22T17:12:26.640Z,35.9205,-118.4176667,4.15,1.25,ml,13,110,0.2149,0.09,ci,ci11416522,2014-01-22T23:15:18.610Z,"18km N of Kernville, California",earthquake
2014-01-22T17:09:51.500Z,18.9836,-67.5008,5,2.4,Md,6,230.4,0.59648135,0.57,pr,pr14022029,2014-01-23T01:33:15.637Z,"68km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T17:08:38.500Z,19.0189,-67.5045,7,2.5,Md,3,237.6,0.63151564,0.93,pr,pr14022028,2014-01-23T01:11:06.550Z,"72km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T17:07:23.200Z,18.9776,-67.4852,5,2.7,Md,9,230.4,0.58929483,0.91,pr,pr14022026,2014-01-23T01:09:51.947Z,"67km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T17:06:59.830Z,36.0186667,-117.881,5.8,0.95,ml,15,87,0.0133,0.09,ci,ci11416514,2014-01-22T23:12:26.670Z,"41km N of Inyokern, California",earthquake
2014-01-22T17:06:00.500Z,18.926,-67.5635,5,2.9,Md,10,226.8,0.54348075,0.62,pr,pr14022019,2014-01-23T01:08:40.001Z,"68km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T17:02:18.600Z,18.9591,-67.5388,5,3.1,Md,13,226.8,0.57492178,0.43,pr,pr14022016,2014-01-23T01:04:44.977Z,"69km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T16:50:51.600Z,18.923,-67.5329,5,2.8,Md,9,226.8,0.53809086,0.1,pr,pr14022015,2014-01-23T00:53:24.799Z,"66km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T16:49:21.700Z,44.4663,-122.851,0,2.4,Ml,,90,0.08084838,0.26,uw,uw60674152,2014-01-23T00:50:41.382Z,"5km SE of South Lebanon, Oregon",quarry
2014-01-22T16:45:19.900Z,18.6665,-67.4077,7,2,Md,3,216,0.28925752,0.81,pr,pr14022023,2014-01-22T21:29:38.761Z,"37km NW of Aguadilla, Puerto Rico",earthquake
2014-01-22T16:33:59.500Z,19.0596,-67.5145,12,2.8,Md,8,241.2,0.67283815,0.44,pr,pr14022018,2014-01-23T00:36:33.110Z,"76km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T16:27:05.100Z,46.8447,-121.7572,2.8,0.2,Md,,82.8,0.01796631,0.08,uw,uw60674137,2014-01-22T22:28:22.179Z,"27km NNW of Packwood, Washington",earthquake
2014-01-22T16:16:19.900Z,38.8415,-122.7513,1.8,0.6,Md,,140.4,0.00898315,0.01,nc,nc72145020,2014-01-22T17:13:02.705Z,"3km NW of Cobb, California",earthquake
2014-01-22T16:08:10.700Z,36.5793,-121.063,6.4,1,Md,,122.4,0.01796631,0.02,nc,nc72145015,2014-01-22T16:53:05.476Z,"29km NE of Soledad, California",earthquake
2014-01-22T16:04:15.510Z,35.824,-117.739,7.04,1.08,ml,13,90,0.02594,0.14,ci,ci11416506,2014-01-22T23:09:47.480Z,"20km N of China Lake Acres, California",earthquake
2014-01-22T16:01:11.600Z,19.0051,-67.4459,6,2.8,Md,4,266.4,0.61804092,0.31,pr,pr14022017,2014-01-23T00:03:37.003Z,"67km NNW of San Antonio, Puerto Rico",earthquake
2014-01-22T15:53:44.000Z,47.6522,-120.0818,5.2,1,Md,,165.6,0.09881468,0.06,uw,uw60674127,2014-01-22T22:26:47.005Z,"0km NW of Waterville, Washington",earthquake
2014-01-22T15:43:04.630Z,34.1851667,-117.6198333,4.15,1.18,ml,13,118,0.0624,0.14,ci,ci11416498,2014-01-22T23:06:58.830Z,"4km NE of San Antonio Heights, California",earthquake
2014-01-22T15:38:51.300Z,46.8438,-121.7588,3.1,0,Md,,86.4,0.01796631,0.05,uw,uw60674122,2014-01-22T22:26:11.943Z,"27km NNW of Packwood, Washington",earthquake
2014-01-22T15:35:30.000Z,61.4883,-146.566,16,2.3,ml,38,50.3999959680003,0.4320897,0.93,ak,ak11142394,2014-01-22T15:43:16.471Z,"41km NNW of Valdez, Alaska",earthquake
2014-01-22T15:31:24.950Z,31.5547,143.6935,32.11,5.1,mb,,52,3.634,1.54,us,usb000m68c,2014-01-22T23:33:51.416Z,"Izu Islands, Japan region",earthquake
2014-01-22T15:31:24.800Z,37.4728,-118.8453,7.2,0.6,Md,,122.4,0.11678099,0.03,nc,nc72144995,2014-01-22T21:40:07.284Z,"22km SSE of Mammoth Lakes, California",earthquake
2014-01-22T15:18:05.200Z,44.8018,-110.5148,12.4,1.6,Ml,,57.6,0.08983153,0.19,uu,uu60052752,2014-01-23T19:07:29.100Z,"45km NNE of Old Faithful Geyser, Wyoming",earthquake
2014-01-22T15:12:21.007Z,40.2165,-119.8387,0,0.11,ml,3,300,0.094,0.1226,nn,nn00435556,2014-01-22T19:34:28.132Z,"56km SW of Gerlach-Empire, Nevada",earthquake
2014-01-22T14:47:48.430Z,31.9545,138.0891,354.85,4.5,mb,,65,1.86,0.49,us,usb000m684,2014-01-22T22:50:23.187Z,"203km SW of Hachijo-jima, Japan",earthquake
2014-01-22T14:47:28.700Z,38.822,-122.846,2.4,0.5,Md,,93.6,0.00898315,0.01,nc,nc72144980,2014-01-22T15:02:08.354Z,"9km WNW of The Geysers, California",earthquake
2014-01-22T14:30:47.700Z,19.4278,-155.3152,5.3,1,Md,,90,0.02694946,0.06,hv,hv60629166,2014-01-22T22:15:01.959Z,"8km W of Volcano, Hawaii",earthquake
2014-01-22T14:29:52.600Z,19.2532,-66.6755,28,2.3,Md,4,295.2,0.78422924,0.34,pr,pr14022024,2014-01-22T21:32:44.228Z,"86km N of Hatillo, Puerto Rico",earthquake
2014-01-22T14:12:14.600Z,44.727,-110.8047,7.7,1.9,Ml,,46.8,0.07186522,0.18,uu,uu60052737,2014-01-23T18:50:52.908Z,"24km ENE of West Yellowstone, Montana",earthquake
2014-01-22T14:12:14.300Z,18.9678,-67.4992,64,2.9,Md,9,230.4,0.57941336,0.28,pr,pr14022011,2014-01-22T22:15:09.472Z,"67km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T14:10:35.500Z,38.823,-122.8433,2.3,1.7,Md,,68.4,0.00898315,0.03,nc,nc72144970,2014-01-22T16:05:05.254Z,"9km NW of The Geysers, California",earthquake
2014-01-22T14:10:24.600Z,38.821,-122.8423,2.2,2.3,Md,,39.6,0.00898315,0.05,nc,nc72144960,2014-01-22T22:12:51.370Z,"8km WNW of The Geysers, California",earthquake
2014-01-22T14:09:37.600Z,38.7935,-122.7567,1.9,0.6,Md,,75.6,0.01796631,0.01,nc,nc72144965,2014-01-22T14:42:06.183Z,"1km N of The Geysers, California",earthquake
2014-01-22T13:51:58.500Z,18.1816,-67.137,60,2.3,Md,6,129.6,0.04940734,0.3,pr,pr14022030,2014-01-23T02:07:59.591Z,"2km S of Mayaguez, Puerto Rico",earthquake
2014-01-22T13:46:19.810Z,34.0435,-117.2371667,17.13,1.04,ml,20,99,0.1039,0.18,ci,ci11416490,2014-01-22T22:46:39.420Z,"2km ESE of Loma Linda, California",earthquake
2014-01-22T13:35:11.900Z,18.9181,-67.5783,8,3,Md,13,226.8,0.53898917,0.37,pr,pr14022027,2014-01-23T01:08:20.307Z,"69km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T13:28:54.000Z,18.854,-67.521,12,2.7,Md,13,219.6,0.79051745,0.34,pr,pr14022025,2014-01-22T23:05:07.816Z,"59km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T13:27:31.000Z,37.672,-118.8758,5.4,0.4,Md,,154.8,0.02694946,0.04,nc,nc72144955,2014-01-22T21:40:02.259Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-01-22T13:25:36.100Z,19.0177,-67.4925,10,2.9,Md,3,277.2,0.6288207,0.21,pr,pr14022022,2014-01-22T21:28:01.814Z,"71km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T13:22:19.600Z,38.9483,-111.4595,22.7,0.9,Md,,165.6,0.1706799,0.22,uu,uu60052727,2014-01-22T17:40:56.298Z,"32km WSW of Ferron, Utah",earthquake
2014-01-22T13:15:16.400Z,19.152,-67.5235,37,2.5,Md,4,262.8,1.02946932,0.18,pr,pr14022021,2014-01-22T21:18:06.553Z,"85km NNW of San Antonio, Puerto Rico",earthquake
2014-01-22T13:09:26.500Z,19.1739,-67.4841,19,2.8,Md,9,244.8,1.06091035,0.12,pr,pr14022010,2014-01-22T21:12:06.125Z,"85km NNW of San Antonio, Puerto Rico",earthquake
2014-01-22T13:09:06.000Z,40.4182,-124.2192,27.7,2.7,Md,,93.6,0.07186522,0.06,nc,nc72144950,2014-01-23T03:13:03.763Z,"13km SW of Rio Dell, California",earthquake
2014-01-22T13:06:48.800Z,19.4615,-67.3862,24,3.1,Md,5,284.4,1.25853971,0.25,pr,pr14022020,2014-01-22T21:09:19.113Z,"111km NNW of San Antonio, Puerto Rico",earthquake
2014-01-22T13:02:11.600Z,38.7428,-122.7328,1.9,1,Md,,129.6,0.00898315,0.03,nc,nc72144945,2014-01-22T13:46:05.073Z,"4km SSE of The Geysers, California",earthquake
2014-01-22T12:24:51.000Z,35.5838,-92.2597,0.8,2,md,11,93.5999925120006,0.06288207,0.15,nm,nm012214a,2014-01-22T14:21:57.353Z,"2km SE of Fairfield Bay, Arkansas",earthquake
2014-01-22T12:20:25.620Z,34.1725,-117.6623333,9,1.24,ml,32,96,0.04606,0.16,ci,ci11416482,2014-01-22T22:41:46.230Z,"1km NNW of San Antonio Heights, California",earthquake
2014-01-22T12:10:14.000Z,63.1899,-150.413,100,1.9,ml,29,75.5999939520005,0.2659013,0.95,ak,ak11142334,2014-01-22T12:18:49.133Z,"76km WSW of Cantwell, Alaska",earthquake
2014-01-22T12:01:24.400Z,44.7363,-110.8022,7,1,Ml,,136.8,0.06288207,0.18,uu,uu60052717,2014-01-22T17:38:51.268Z,"25km ENE of West Yellowstone, Montana",earthquake
2014-01-22T11:55:28.600Z,37.6253,-118.8607,7.7,0.5,Md,,126,0.01796631,0.01,nc,nc72144940,2014-01-22T12:21:05.782Z,"10km ESE of Mammoth Lakes, California",earthquake
2014-01-22T11:45:29.200Z,38.8375,-122.7982,3,0.7,Md,,68.4,0.00898315,0.02,nc,nc72144935,2014-01-22T12:21:00.764Z,"6km WNW of Cobb, California",earthquake
2014-01-22T11:43:37.800Z,38.9087,-111.4212,10.8,0.8,Md,,154.8,0.12576414,0.03,uu,uu60052712,2014-01-22T17:34:11.217Z,"32km SW of Ferron, Utah",earthquake
2014-01-22T11:40:32.700Z,38.7928,-122.8003,3.6,0.3,Md,,169.2,0.00898315,0.01,nc,nc72144930,2014-01-22T13:17:06.861Z,"4km WNW of The Geysers, California",earthquake
2014-01-22T11:35:43.000Z,38.7937,-122.803,3.7,0.9,Md,,97.2,0.00898315,0.02,nc,nc72144925,2014-01-22T12:05:04.011Z,"4km WNW of The Geysers, California",earthquake
2014-01-22T11:26:46.200Z,41.4975,-112.6723,5.2,1.4,Ml,,140.4,0.22457882,0.16,uu,uu60052707,2014-01-22T17:29:01.166Z,"48km WSW of Tremonton, Utah",earthquake
2014-01-22T11:13:41.000Z,61.0554,-146.5045,11.4,2.2,ml,33,50.3999959680003,0.04491576,1.06,ak,ak11142309,2014-01-22T11:25:11.667Z,"11km SW of Valdez, Alaska",earthquake
2014-01-22T11:12:33.700Z,18.7726,-67.745,26,2.6,Md,4,216,0.65577016,0.1,pr,pr14022014,2014-01-22T19:15:02.656Z,"70km NW of Rincon, Puerto Rico",earthquake
2014-01-22T11:11:46.810Z,38.1958,-117.9552,14.9218,1.65,ml,12,205,0.283,0.1234,nn,nn00435476,2014-01-22T18:13:19.491Z,"65km WNW of Tonopah, Nevada",earthquake
2014-01-22T11:05:35.800Z,35.5774,-92.2612,1.7,2,md,12,93.5999925120006,0.07186522,0.2,nm,nm012214b,2014-01-22T19:08:04.422Z,"2km SE of Fairfield Bay, Arkansas",earthquake
2014-01-22T11:00:07.880Z,49.2136,156.323,37.96,4.7,mb,,167,3.995,1.44,us,usb000m66r,2014-01-22T19:02:47.128Z,"163km S of Severo-Kuril'sk, Russia",earthquake
2014-01-22T10:53:40.992Z,39.6564,-119.6949,10.8067,0.73,ml,8,97,0.115,0.0934,nn,nn00435487,2014-01-22T14:51:49.999Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-22T10:52:36.450Z,7.696,-79.1367,10.26,4.4,mb,,120,1.617,1.51,us,usb000m6k5,2014-01-23T07:14:41.000Z,"94km WSW of Garachine, Panama",earthquake
2014-01-22T10:51:54.200Z,19.3873,-155.3052,5.4,2.1,ml,,280.799977536002,0.008983153,0.28,hv,hv60629101,2014-01-22T18:54:28.862Z,"8km SW of Volcano, Hawaii",earthquake
2014-01-22T10:51:49.980Z,33.003,-116.2315,7.91,1.14,ml,36,51,0.08869,0.2,ci,ci11416474,2014-01-22T22:35:40.210Z,"31km SSE of Borrego Springs, California",earthquake
2014-01-22T10:44:36.200Z,44.7305,-110.8072,5.1,1.4,Ml,,86.4,0.06288207,0.17,uu,uu60052702,2014-01-22T17:12:31.030Z,"24km ENE of West Yellowstone, Montana",earthquake
2014-01-22T10:38:06.900Z,44.7355,-110.7988,8.3,1.5,Ml,,129.6,0.06288207,0.15,uu,uu60052697,2014-01-22T16:58:10.920Z,"25km ENE of West Yellowstone, Montana",earthquake
2014-01-22T10:22:49.800Z,38.808,-122.8255,2.8,0.9,Md,,151.2,0,0.02,nc,nc72144910,2014-01-22T11:17:18.859Z,"6km WNW of The Geysers, California",earthquake
2014-01-22T10:20:31.340Z,-20.4612,172.4935,10.09,5.3,mb,,96,4.783,0.94,us,usb000m668,2014-01-22T18:22:57.184Z,"219km NNE of Ile Hunter, New Caledonia",earthquake
2014-01-22T10:16:12.600Z,37.4957,-118.8488,7.7,0.4,Md,,165.6,0.09881468,0.01,nc,nc72144905,2014-01-22T21:21:05.245Z,"20km SSE of Mammoth Lakes, California",earthquake
2014-01-22T10:07:02.400Z,44.7353,-110.8082,5.2,0.7,Ml,,129.6,0.06288207,0.14,uu,uu60052692,2014-01-22T16:51:55.862Z,"24km ENE of West Yellowstone, Montana",earthquake
2014-01-22T10:02:28.290Z,33.6495,-116.7223333,15.95,0.81,ml,24,74,0.04487,0.11,ci,ci11416466,2014-01-22T22:27:31.230Z,"10km S of Idyllwild-Pine Cove, California",earthquake
2014-01-22T09:43:25.800Z,19.0144,-67.5617,59,3,Md,10,234,0.92167148,0.28,pr,pr14022009,2014-01-22T17:45:55.111Z,"75km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T09:31:49.430Z,33.511,-116.4695,10.67,0.68,ml,24,97,0.03862,0.11,ci,ci11416458,2014-01-22T22:20:50.820Z,"19km ESE of Anza, California",earthquake
2014-01-22T09:28:48.635Z,39.6599,-119.6967,10.1339,0.69,ml,8,151,0.116,0.0953,nn,nn00435486,2014-01-22T14:08:12.137Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-22T09:28:27.000Z,61.2052,-148.8169,30.5,1.8,ml,10,97.1999922240006,0.2694946,0.3,ak,ak11142288,2014-01-22T09:30:23.305Z,"39km SSE of Butte, Alaska",earthquake
2014-01-22T09:23:23.680Z,34.4731667,-116.5063333,7.49,1.56,ml,43,63,0.1382,0.12,ci,ci11416450,2014-01-22T22:17:19.200Z,"39km NE of Big Bear City, California",earthquake
2014-01-22T09:01:09.600Z,19.0459,-67.5077,24,2.7,Md,4,255.6,0.68721119,0.09,pr,pr14022013,2014-01-22T17:03:43.444Z,"74km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T08:56:14.500Z,18.9892,-67.6232,24,2.5,Md,4,255.6,0.70966907,0.07,pr,pr14022012,2014-01-22T16:58:48.372Z,"78km NW of San Antonio, Puerto Rico",earthquake
2014-01-22T08:54:44.820Z,34.2553333,-118.288,12.97,1.54,ml,22,58,0.038,0.12,ci,ci11416442,2014-01-22T22:04:28.200Z,"5km WNW of La Crescenta-Montrose, California",earthquake
2014-01-22T08:50:17.500Z,44.7375,-110.7948,8.2,1.1,Ml,,140.4,0.06288207,0.19,uu,uu60052687,2014-01-22T16:03:10.501Z,"25km ENE of West Yellowstone, Montana",earthquake
2014-01-22T08:31:28.539Z,38.5725,-118.4368,6.757,0.42,ml,5,172,0.087,0.0304,nn,nn00435540,2014-01-22T18:48:20.042Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-22T08:31:17.545Z,39.4248,-119.566,9.5204,0.81,ml,17,158,0.145,0.1399,nn,nn00435471,2014-01-22T14:51:37.381Z,"14km NNE of Virginia City, Nevada",earthquake
2014-01-22T08:25:41.200Z,38.8457,-122.8225,2.3,0.8,Md,,54,0.00898315,0.02,nc,nc72144835,2014-01-22T09:10:05.154Z,"9km WNW of Cobb, California",earthquake
2014-01-22T08:19:27.260Z,37.1988,-104.4197,7.67,2.6,ml,,119,0.06,1.36,us,usb000m6k4,2014-01-23T07:00:01.045Z,"7km ENE of Trinidad, Colorado",earthquake
2014-01-22T08:09:45.500Z,38.8417,-122.8272,2.4,0.4,Md,,129.6,0.00898315,0.01,nc,nc72144830,2014-01-22T08:42:02.059Z,"9km WNW of Cobb, California",earthquake
2014-01-22T07:34:37.700Z,44.5973,-111.1503,11.4,0.9,Md,,104.4,0.03593261,0.15,uu,uu60052682,2014-01-22T15:59:05.460Z,"8km SSW of West Yellowstone, Montana",earthquake
2014-01-22T07:21:41.896Z,39.6587,-119.695,8.7544,0.14,ml,4,152,0.116,0.0249,nn,nn00435481,2014-01-22T13:58:29.306Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-22T06:55:06.950Z,36.0201667,-117.8831667,5.89,0.78,ml,8,145,0.01369,0.06,ci,ci11416434,2014-01-22T21:57:40.389Z,"41km N of Inyokern, California",earthquake
2014-01-22T06:50:14.460Z,36.1249,-96.976,5,2.3,mb_lg,,150,0.57,0.51,us,usb000m6k3,2014-01-23T06:48:04.000Z,"7km E of Stillwater, Oklahoma",earthquake
2014-01-22T06:49:45.140Z,36.0168333,-117.883,5.73,1.15,ml,11,143,0.01088,0.08,ci,ci11416426,2014-01-22T21:56:49.319Z,"41km N of Inyokern, California",earthquake
